order_id,order_date,customer_id,customer_segment,country,product_id,category,sub_category,unit_price,quantity,discount,shipping_cost,payment_method,channel,returned,days_to_ship,order_status,revenue
O0001805,2024-08-31 04:29:00,C000862,Price-Sensitive,UK,P000903,Toys,STEM,320.81,2,0.15,18.94,Card,Organic,N,5,Completed,545.38
O0001806,2024-07-28 19:32:00,C003249,Seasonal,US,P002357,Books,Non-Fiction,703.78,2,0,24.91,BNPL,Organic,Y,3,Completed,1407.56
O0001807,2023-10-19 19:37:00,C005012,New,AU,P001281,Books,Children,696.52,4,0.15,8.84,PayPal,Organic,N,0,Completed,2368.17
O0001808,2024-08-18 05:47:00,C003491,High-Value,AU,P002680,Beauty,Hair,352.23,2,0.2,12.41,Card,Email,Y,4,Completed,563.57
O0001809,2024-08-16 20:58:00,C004223,Frequent,FR,P001893,Beauty,Skincare,1219.5,2,0.1,33.81,Card,Paid Ads,N,3,Cancelled,2195.1
O0001810,2024-05-23 10:26:00,C005456,At-Risk,FR,P001954,Fashion,Accessories,791.74,5,0,34.68,Card,Social,N,3,Completed,3958.7
O0001811,2024-03-29 20:42:00,C000802,New,IN,P001589,Automotive,Electronics,145.41,4,0.15,30.1,Card,Organic,N,7,Completed,494.39
O0001812,2023-08-12 12:37:00,C001284,High-Value,CA,P000056,Beauty,Hair,358.26,1,0.1,20.58,Card,Paid Ads,N,0,Completed,322.43
O0001813,2023-08-18 02:48:00,C001133,At-Risk,AU,P000802,Toys,Action Figures,242.14,1,0.15,23.48,Card,Organic,N,2,Completed,205.82
O0001814,2024-12-07 01:12:00,C001145,At-Risk,CA,P001996,Books,Academic,116.88,1,0.1,11.54,Card,Organic,N,5,Completed,105.19
O0001815,2024-04-07 01:58:00,C001219,High-Value,DE,P001031,Fashion,Accessories,115.1,1,0,9.29,BNPL,Organic,N,7,Completed,115.1
O0001816,2023-04-24 05:06:00,C004514,Price-Sensitive,AU,P001957,Fashion,Women,1017.12,2,0,29.5,Card,Social,N,2,Completed,2034.24
O0001817,2023-06-03 17:41:00,C001941,Price-Sensitive,AU,P001582,Electronics,Accessories,447.58,1,0.15,12.34,Card,Paid Ads,N,5,Completed,380.44
O0001818,2023-12-15 18:21:00,C000419,High-Value,DE,P001756,Sports,Team Sports,14.89,1,0.2,18.86,PayPal,Organic,N,3,Completed,11.91
O0001819,2024-05-14 13:54:00,C001571,Price-Sensitive,FR,P002779,Electronics,Accessories,1236.1,1,0.1,6.23,PayPal,Organic,N,2,Cancelled,1112.49
O0001820,2024-03-10 18:01:00,C001506,At-Risk,CA,P002312,Home & Garden,Kitchen,668.96,4,0.15,0.82,Card,Direct,Y,7,Completed,2274.46
O0001821,2023-03-10 10:43:00,C000884,Frequent,US,P001036,Sports,Outdoor,467.46,1,0.05,20.97,BNPL,Paid Ads,N,1,Completed,444.09
O0001822,2023-07-18 21:15:00,C005622,New,FR,P002368,Fashion,Women,1380.2,2,0.1,5.13,Card,Organic,Y,1,Completed,2484.36
O0001823,2024-03-03 01:55:00,C000456,New,CA,P002673,Home & Garden,Furniture,697.64,2,0,15.89,Card,Organic,N,7,Completed,1395.28
O0001824,2024-07-02 14:50:00,C001365,New,CA,P000793,Electronics,Audio,230.34,2,0.1,29.07,PayPal,Organic,N,2,Completed,414.61
O0001825,2024-08-13 17:03:00,C002385,Frequent,AU,P002062,Toys,Action Figures,871.49,1,0,17.19,Card,Social,N,0,Completed,871.49
O0001826,2023-09-29 14:09:00,C005692,Price-Sensitive,IN,P001482,Beauty,Makeup,694.24,1,0.05,24.32,Card,Social,N,0,Completed,659.53
O0001827,2024-12-14 22:38:00,C002234,Seasonal,DE,P000217,Automotive,Electronics,1491.04,1,0.1,17.99,Card,Paid Ads,N,4,Completed,1341.94
O0001828,2024-06-18 01:50:00,C004905,High-Value,IN,P002815,Home & Garden,Garden,1080.73,2,0.2,13.22,Card,Organic,N,7,Completed,1729.17
O0001829,2024-06-12 13:02:00,C002742,Seasonal,AU,P000825,Toys,STEM,116.03,3,0.15,14.05,Card,Social,N,5,Completed,295.88
O0001830,2023-05-28 14:37:00,C004291,Frequent,US,P000547,Home & Garden,Decor,837.18,1,0,23.53,Card,Paid Ads,N,1,Completed,837.18
O0001831,2023-03-29 19:35:00,C005579,Frequent,US,P002878,Automotive,Accessories,182.16,1,0.1,27.28,Card,Social,N,5,Completed,163.94
O0001832,2024-05-06 14:41:00,C000848,Price-Sensitive,US,P000239,Automotive,Care,431.05,1,0.1,20.26,PayPal,Email,N,2,Completed,387.94
O0001833,2023-10-28 13:05:00,C005487,High-Value,US,P002338,Fashion,Men,1388.11,1,0.05,1.78,Card,Social,N,2,Completed,1318.7
O0001834,2023-02-19 04:22:00,C005449,Frequent,DE,P002881,Home & Garden,Furniture,1025.6,1,0,0.42,Card,Email,N,5,Cancelled,1025.6
O0001835,2024-09-09 15:17:00,C005312,Seasonal,AU,P002455,Beauty,Makeup,636.28,1,0.15,34.57,PayPal,Organic,N,5,Completed,540.84
O0001836,2024-11-10 21:43:00,C005043,Price-Sensitive,UK,P001153,Home & Garden,Kitchen,129.65,1,0,27.25,Card,Organic,N,5,Completed,129.65
O0001837,2023-07-12 07:29:00,C005019,Price-Sensitive,IN,P001620,Automotive,Electronics,1113.63,2,0.15,21.28,Card,Organic,N,6,Completed,1893.17
O0001838,2023-01-05 16:20:00,C002814,Seasonal,US,P002453,Automotive,Care,987.66,2,0.1,10.44,PayPal,Social,N,4,Completed,1777.79
O0001839,2023-02-05 16:03:00,C001733,At-Risk,IN,P000701,Beauty,Fragrance,428.45,1,0,15.55,Card,Organic,N,6,Completed,428.45
O0001840,2023-09-22 11:48:00,C001995,Frequent,DE,P000478,Fashion,Men,140.34,5,0.15,18.13,PayPal,Paid Ads,N,4,Completed,596.45
O0001841,2024-03-10 16:39:00,C004538,Price-Sensitive,AU,P000680,Beauty,Makeup,119.18,1,0.1,14.42,Card,Organic,N,7,Completed,107.26
O0001842,2023-07-23 20:17:00,C005679,At-Risk,FR,P000640,Electronics,Phones,225.96,3,0,5.42,Card,Paid Ads,N,2,Completed,677.88
O0001843,2023-12-06 09:34:00,C001344,New,FR,P002942,Automotive,Accessories,916.59,5,0.2,26.55,Card,Affiliate,N,4,Completed,3666.36
O0001844,2024-01-31 00:18:00,C001430,Price-Sensitive,DE,P002954,Fashion,Accessories,823.73,1,0.05,34.53,PayPal,Organic,N,7,Completed,782.54
O0001845,2023-12-11 17:03:00,C002224,Frequent,CA,P001827,Home & Garden,Garden,1297.09,3,0.1,32.18,Card,Email,N,7,Cancelled,3502.14
O0001846,2023-12-05 09:17:00,C002699,Seasonal,DE,P000966,Books,Fiction,420.06,1,0.1,32.42,Card,Paid Ads,N,3,Completed,378.05
O0001847,2023-01-04 22:21:00,C004933,Seasonal,AU,P002718,Automotive,Care,1486.61,5,0.1,7.31,Card,Organic,N,1,Completed,6689.74
O0001848,2023-10-13 16:18:00,C002414,Seasonal,CA,P001668,Toys,Action Figures,182.65,3,0,14.34,PayPal,Organic,N,3,Completed,547.95
O0001849,2023-03-05 14:01:00,C005385,Seasonal,FR,P001295,Books,Fiction,1451.86,1,0,4.6,Card,Email,N,3,Completed,1451.86
O0001850,2024-03-26 21:11:00,C005330,Price-Sensitive,DE,P002604,Fashion,Accessories,974.81,1,0.05,30.53,Card,Organic,N,1,Completed,926.07
O0001851,2023-03-20 06:34:00,C005723,High-Value,FR,P002211,Home & Garden,Garden,1138.65,1,0.05,14.57,Card,Paid Ads,N,5,Completed,1081.72
O0001852,2024-01-21 07:22:00,C003548,Frequent,IN,P002142,Books,Fiction,1395.49,1,0.2,19.28,Card,Organic,N,2,Cancelled,1116.39
O0001853,2024-06-19 22:34:00,C003124,Seasonal,US,P001598,Beauty,Hair,886.05,2,0.1,26.64,Card,Social,N,4,Completed,1594.89
O0001854,2023-02-06 10:09:00,C000365,Frequent,AU,P002527,Sports,Outdoor,812.89,3,0.05,3.19,PayPal,Paid Ads,N,2,Cancelled,2316.74
O0001855,2023-08-01 13:24:00,C004285,Seasonal,UK,P001969,Home & Garden,Garden,819.98,1,0.1,24.58,PayPal,Organic,N,7,Completed,737.98
O0001856,2023-01-30 23:15:00,C001226,High-Value,DE,P001101,Automotive,Tools,659.26,1,0.15,0.25,Card,Social,N,4,Completed,560.37
O0001857,2023-12-22 20:45:00,C003017,Seasonal,UK,P000791,Toys,Puzzles,1431.29,1,0.2,29.8,Card,Email,N,0,Completed,1145.03
O0001858,2023-08-07 10:33:00,C002921,Price-Sensitive,DE,P000516,Sports,Fitness,1165.04,1,0.15,23.42,Card,Social,N,7,Cancelled,990.28
O0001859,2023-01-24 09:45:00,C001338,Price-Sensitive,US,P001402,Home & Garden,Decor,509.94,4,0.1,21.13,PayPal,Email,N,7,Completed,1835.78
O0001860,2024-04-14 20:02:00,C002402,High-Value,DE,P001474,Automotive,Accessories,1184.13,1,0.2,30.25,Card,Email,N,6,Completed,947.3
O0001861,2023-12-18 12:38:00,C000084,Frequent,UK,P002046,Books,Academic,1120.44,1,0.15,6.24,PayPal,Affiliate,N,5,Completed,952.37
O0001862,2024-04-21 22:28:00,C000238,High-Value,IN,P000980,Toys,Puzzles,1017.7,1,0,20.39,Card,Paid Ads,N,6,Completed,1017.7
O0001863,2024-05-14 13:01:00,C005212,Price-Sensitive,UK,P000349,Sports,Fitness,197.52,2,0,30.08,Card,Social,N,3,Completed,395.04
O0001864,2024-05-31 15:05:00,C003080,High-Value,CA,P001738,Sports,Team Sports,826.84,1,0.1,27.13,Card,Social,Y,1,Completed,744.16
O0001865,2023-08-12 06:29:00,C002296,New,CA,P001878,Beauty,Fragrance,36.66,2,0.05,17.19,Card,Social,N,6,Completed,69.65
O0001866,2024-03-17 21:39:00,C003016,Seasonal,FR,P002027,Books,Children,514.24,1,0.1,12.98,Card,Paid Ads,N,3,Completed,462.82
O0001867,2024-02-01 04:36:00,C005817,Price-Sensitive,DE,P002106,Fashion,Kids,550.0,3,0.2,10.02,Card,Organic,N,2,Completed,1320.0
O0001868,2023-05-15 23:54:00,C005430,New,CA,P002740,Electronics,Audio,1161.59,2,0.1,5.74,PayPal,Organic,N,1,Completed,2090.86
O0001869,2024-12-27 05:05:00,C002453,New,UK,P002911,Automotive,Care,447.3,1,0.2,7.16,PayPal,Email,N,6,Completed,357.84
O0001870,2023-09-26 14:12:00,C000211,Seasonal,IN,P000233,Home & Garden,Decor,286.89,2,0.15,30.04,Card,Paid Ads,N,4,Completed,487.71
O0001871,2023-10-20 00:47:00,C005753,Frequent,CA,P001187,Toys,Puzzles,967.76,2,0,20.16,Card,Direct,N,0,Completed,1935.52
O0001872,2024-11-06 05:22:00,C003918,Price-Sensitive,FR,P001157,Electronics,Phones,1387.98,1,0,3.1,PayPal,Email,N,5,Completed,1387.98
O0001873,2023-01-09 02:35:00,C004869,High-Value,IN,P001240,Fashion,Women,1112.82,2,0,9.17,Card,Organic,N,3,Completed,2225.64
O0001874,2024-12-03 19:27:00,C005669,Frequent,DE,P000358,Toys,Dolls,282.53,1,0.2,4.49,PayPal,Organic,N,1,Completed,226.02
O0001875,2024-12-25 06:32:00,C000685,At-Risk,US,P002426,Fashion,Kids,1289.65,1,0,21.63,BNPL,Organic,N,1,Completed,1289.65
O0001876,2024-11-24 13:19:00,C002953,Frequent,US,P002102,Fashion,Men,235.35,2,0,11.23,Wire,Direct,N,1,Completed,470.7
O0001877,2023-06-05 07:48:00,C003532,New,AU,P000221,Toys,Dolls,1487.59,5,0.15,30.8,Wire,Paid Ads,N,3,Completed,6322.26
O0001878,2024-07-30 02:39:00,C000944,New,IN,P000147,Automotive,Care,484.98,3,0,8.37,Card,Organic,N,3,Completed,1454.94
O0001879,2023-09-27 18:23:00,C003522,High-Value,DE,P002127,Fashion,Kids,714.75,1,0,28.92,Card,Organic,N,5,Completed,714.75
O0001880,2024-10-30 14:09:00,C001853,High-Value,DE,P001616,Sports,Fitness,44.02,1,0.05,33.59,Card,Organic,N,0,Completed,41.82
O0001881,2024-12-07 14:54:00,C000254,At-Risk,IN,P000248,Toys,Puzzles,639.67,3,0,0.48,Card,Organic,N,6,Completed,1919.01
O0001882,2024-09-11 07:55:00,C005864,High-Value,IN,P002827,Sports,Outdoor,694.51,1,0,25.98,Card,Direct,N,7,Completed,694.51
O0001883,2023-03-09 08:41:00,C000398,Price-Sensitive,CA,P000886,Sports,Outdoor,450.88,3,0.2,26.34,Card,Social,N,4,Completed,1082.11
O0001884,2024-07-08 22:33:00,C004523,Frequent,AU,P001918,Home & Garden,Furniture,505.91,2,0.2,20.22,Card,Social,N,2,Completed,809.46
O0001885,2024-07-17 10:47:00,C002248,Frequent,IN,P002541,Fashion,Women,1155.1,3,0.05,27.36,Wire,Paid Ads,N,2,Completed,3292.03
O0001886,2023-08-29 13:31:00,C004446,Price-Sensitive,CA,P001624,Automotive,Tools,1317.66,3,0,5.09,Card,Organic,N,3,Completed,3952.98
O0001887,2024-03-25 11:33:00,C002550,Seasonal,IN,P001965,Books,Academic,1415.88,1,0.05,8.08,PayPal,Organic,N,1,Completed,1345.09
O0001888,2023-12-20 05:36:00,C003624,Seasonal,US,P001468,Fashion,Kids,772.51,1,0,3.88,PayPal,Organic,N,7,Completed,772.51
O0001889,2023-04-26 22:19:00,C005828,Frequent,DE,P001697,Fashion,Men,810.83,1,0,13.53,Card,Organic,N,1,Completed,810.83
O0001890,2023-06-20 12:47:00,C000182,Price-Sensitive,UK,P001553,Beauty,Hair,1457.16,4,0,25.95,Card,Organic,N,4,Cancelled,5828.64
O0001891,2023-08-26 15:28:00,C000734,At-Risk,IN,P001189,Electronics,Laptops,1316.54,2,0.15,24.01,Card,Organic,N,6,Completed,2238.12
O0001892,2023-01-30 00:14:00,C000057,New,US,P000624,Toys,Puzzles,747.33,1,0,33.9,Card,Email,N,2,Completed,747.33
O0001893,2024-10-29 23:49:00,C003646,Price-Sensitive,IN,P002173,Sports,Cycling,351.47,1,0.2,30.62,BNPL,Organic,N,7,Completed,281.18
O0001894,2024-08-22 06:16:00,C000241,Price-Sensitive,FR,P002798,Fashion,Accessories,1378.49,1,0.1,3.97,Card,Direct,N,0,Completed,1240.64
O0001895,2024-06-24 20:16:00,C004604,Frequent,IN,P000139,Automotive,Electronics,28.32,1,0.2,17.05,Card,Direct,N,1,Completed,22.66
O0001896,2023-07-05 19:22:00,C002090,Frequent,AU,P002360,Toys,Dolls,497.31,1,0,34.33,PayPal,Social,N,5,Completed,497.31
O0001897,2023-05-14 15:21:00,C001381,Seasonal,US,P002943,Fashion,Accessories,1297.19,2,0.05,7.16,Card,Social,N,5,Completed,2464.66
O0001898,2023-08-28 10:43:00,C000963,New,AU,P000665,Sports,Outdoor,636.73,4,0.1,21.21,PayPal,Email,N,0,Completed,2292.23
O0001899,2024-03-31 00:29:00,C004557,At-Risk,US,P002607,Home & Garden,Decor,985.89,1,0,25.82,Card,Paid Ads,N,4,Completed,985.89
O0001900,2023-04-03 22:58:00,C002363,Frequent,AU,P002924,Sports,Team Sports,529.15,1,0.2,31.22,Card,Organic,N,7,Completed,423.32
O0001901,2024-02-20 21:31:00,C004701,At-Risk,US,P000568,Sports,Fitness,624.76,1,0,22.3,BNPL,Social,N,5,Completed,624.76
O0001902,2023-05-14 23:46:00,C000531,New,IN,P002766,Automotive,Accessories,1335.71,2,0,2.55,PayPal,Organic,N,1,Completed,2671.42
O0001903,2024-03-02 03:04:00,C002464,At-Risk,UK,P002919,Books,Academic,976.21,5,0.1,29.97,Card,Direct,N,4,Completed,4392.95
O0001904,2023-11-06 15:13:00,C005994,New,AU,P000988,Beauty,Makeup,748.08,2,0.05,33.97,Card,Paid Ads,N,7,Completed,1421.35
O0001905,2024-04-25 17:35:00,C000992,Price-Sensitive,UK,P001370,Sports,Outdoor,1397.48,1,0.2,22.74,PayPal,Paid Ads,N,2,Completed,1117.98
O0001906,2024-02-20 15:36:00,C004797,High-Value,DE,P002982,Toys,Dolls,34.2,1,0,31.87,PayPal,Social,N,5,Completed,34.2
O0001907,2024-02-24 09:25:00,C005478,Seasonal,US,P000774,Electronics,Phones,1025.88,2,0,29.12,PayPal,Paid Ads,Y,0,Completed,2051.76
O0001908,2024-05-14 16:49:00,C000498,Seasonal,FR,P002376,Toys,Dolls,341.07,1,0.2,29.42,PayPal,Organic,N,3,Completed,272.86
O0001909,2023-10-05 19:09:00,C005509,Price-Sensitive,DE,P002216,Automotive,Care,663.19,1,0.15,6.16,Card,Organic,N,4,Completed,563.71
O0001910,2023-10-03 10:25:00,C002595,Seasonal,DE,P001477,Automotive,Electronics,1017.09,1,0.1,17.84,Card,Social,N,7,Completed,915.38
O0001911,2023-12-25 00:54:00,C000331,Frequent,UK,P000250,Home & Garden,Furniture,282.92,5,0.05,21.4,Wire,Organic,N,6,Completed,1343.87
O0001912,2023-09-19 11:10:00,C003042,At-Risk,CA,P002506,Sports,Fitness,1366.23,2,0.05,26.37,PayPal,Direct,Y,6,Completed,2595.84
O0001913,2023-03-30 13:32:00,C002809,High-Value,CA,P001638,Books,Academic,1118.22,1,0,11.99,Card,Social,N,0,Completed,1118.22
O0001914,2024-01-02 06:25:00,C005926,At-Risk,DE,P000558,Sports,Outdoor,741.39,1,0,4.53,Card,Organic,N,3,Completed,741.39
O0001915,2023-08-13 15:43:00,C001448,Frequent,IN,P000145,Sports,Fitness,353.45,1,0.05,28.86,PayPal,Direct,N,4,Completed,335.78
O0001916,2023-08-01 08:59:00,C000279,Frequent,DE,P000810,Electronics,Accessories,290.68,3,0,23.9,Card,Social,N,3,Completed,872.04
O0001917,2024-01-11 12:40:00,C000676,High-Value,AU,P001104,Automotive,Accessories,699.79,1,0.1,18.33,PayPal,Email,N,1,Completed,629.81
O0001918,2024-03-07 18:42:00,C003160,Seasonal,AU,P001514,Toys,Action Figures,1267.01,1,0,25.48,Card,Organic,N,3,Completed,1267.01
O0001919,2024-11-15 05:27:00,C002371,High-Value,CA,P000812,Home & Garden,Garden,973.3,5,0.1,15.0,Card,Email,N,2,Completed,4379.85
O0001920,2024-07-23 06:40:00,C004688,High-Value,FR,P002773,Automotive,Electronics,1009.83,3,0.15,7.39,Card,Organic,N,5,Completed,2575.07
O0001921,2024-11-21 13:22:00,C002973,Price-Sensitive,AU,P001359,Electronics,Laptops,22.47,1,0.15,22.73,Card,Email,Y,7,Completed,19.1
O0001922,2023-11-01 15:26:00,C003859,High-Value,UK,P000583,Toys,Puzzles,841.47,1,0.1,3.12,PayPal,Organic,N,4,Completed,757.32
O0001923,2024-04-25 12:10:00,C001251,High-Value,UK,P002774,Toys,Puzzles,665.44,1,0.15,34.5,Card,Email,N,4,Completed,565.62
O0001924,2024-07-23 18:22:00,C002625,Price-Sensitive,UK,P001784,Toys,Action Figures,1169.15,2,0,2.61,Card,Social,Y,2,Completed,2338.3
O0001925,2023-04-04 00:42:00,C001200,Price-Sensitive,DE,P002751,Sports,Cycling,567.18,2,0,12.28,Card,Direct,N,2,Completed,1134.36
O0001926,2023-07-29 09:58:00,C004137,Seasonal,FR,P001746,Sports,Fitness,1002.96,1,0,20.31,Card,Organic,N,6,Completed,1002.96
O0001927,2023-01-24 23:28:00,C001703,At-Risk,AU,P001268,Home & Garden,Garden,459.79,2,0.2,26.91,BNPL,Email,N,7,Completed,735.66
O0001928,2024-09-20 11:40:00,C002289,High-Value,DE,P002456,Electronics,Phones,300.75,1,0.05,10.24,BNPL,Direct,N,1,Completed,285.71
O0001929,2023-12-25 15:52:00,C002023,Price-Sensitive,DE,P001045,Toys,Action Figures,1371.68,2,0.15,33.61,Card,Social,N,0,Completed,2331.86
O0001930,2024-12-29 10:08:00,C004106,At-Risk,US,P001789,Beauty,Fragrance,520.43,5,0.1,6.7,Card,Paid Ads,N,7,Completed,2341.93
O0001931,2024-06-25 17:32:00,C001937,At-Risk,UK,P001454,Sports,Team Sports,69.88,3,0.1,11.16,Card,Organic,N,5,Completed,188.68
O0001932,2023-09-03 01:32:00,C004675,Price-Sensitive,IN,P001611,Toys,Action Figures,1204.31,4,0,9.28,Card,Direct,N,4,Completed,4817.24
O0001933,2024-09-01 10:11:00,C000919,Frequent,US,P000132,Beauty,Fragrance,1234.7,1,0,0.18,Card,Organic,N,6,Completed,1234.7
O0001934,2024-01-26 13:00:00,C002455,Price-Sensitive,US,P001649,Sports,Cycling,393.04,1,0.05,25.71,Card,Email,N,6,Completed,373.39
O0001935,2023-07-01 03:51:00,C002770,High-Value,IN,P002863,Sports,Cycling,472.95,1,0.2,14.31,Card,Paid Ads,N,0,Completed,378.36
O0001936,2023-11-06 03:20:00,C004270,Price-Sensitive,CA,P000537,Sports,Team Sports,1268.41,1,0.15,23.15,Card,Direct,N,5,Completed,1078.15
O0001937,2023-01-27 05:37:00,C002775,Price-Sensitive,DE,P000434,Sports,Fitness,1487.32,3,0,6.45,Card,Organic,N,1,Cancelled,4461.96
O0001938,2024-07-26 01:24:00,C005359,New,FR,P000777,Books,Fiction,1370.45,2,0.15,13.08,PayPal,Organic,N,3,Completed,2329.76
O0001939,2024-08-13 13:34:00,C003589,High-Value,DE,P001979,Automotive,Accessories,16.64,1,0,21.36,Card,Paid Ads,N,5,Completed,16.64
O0001940,2024-12-19 03:38:00,C003462,High-Value,FR,P000576,Sports,Outdoor,115.97,1,0.1,12.36,Wire,Organic,N,4,Completed,104.37
O0001941,2023-02-23 06:30:00,C005540,High-Value,DE,P002139,Automotive,Care,835.73,1,0.15,15.71,Card,Organic,N,2,Cancelled,710.37
O0001942,2023-05-15 23:02:00,C005323,Frequent,US,P000301,Toys,Action Figures,646.84,1,0,5.88,Card,Social,N,1,Completed,646.84
O0001943,2023-05-05 21:46:00,C001080,New,AU,P000802,Sports,Outdoor,93.63,1,0.1,30.62,Card,Social,N,2,Completed,84.27
O0001944,2023-06-04 07:07:00,C002331,New,UK,P000083,Toys,STEM,1322.8,2,0.15,3.77,PayPal,Paid Ads,Y,4,Completed,2248.76
O0001945,2023-12-19 05:05:00,C000534,High-Value,US,P000025,Sports,Cycling,780.71,1,0,27.16,BNPL,Paid Ads,N,4,Completed,780.71
O0001946,2024-02-21 01:56:00,C004433,Price-Sensitive,AU,P001052,Automotive,Accessories,62.02,2,0.2,8.26,Card,Organic,N,5,Completed,99.23
O0001947,2024-02-18 00:37:00,C005572,New,AU,P001696,Beauty,Skincare,1242.41,2,0.05,9.18,Card,Email,N,5,Completed,2360.58
O0001948,2023-02-11 15:16:00,C001161,Price-Sensitive,UK,P000587,Fashion,Kids,999.41,2,0,21.71,Card,Paid Ads,N,6,Completed,1998.82
O0001949,2023-07-15 21:48:00,C005138,Seasonal,DE,P002478,Toys,Dolls,132.94,2,0,6.83,Card,Paid Ads,N,7,Completed,265.88
O0001950,2024-10-07 12:07:00,C003846,At-Risk,AU,P002386,Toys,Action Figures,1360.42,1,0.2,33.67,Card,Email,N,6,Completed,1088.34
O0001951,2024-02-04 12:08:00,C005892,Seasonal,DE,P001264,Electronics,Laptops,897.16,1,0.2,32.94,PayPal,Email,N,6,Completed,717.73
O0001952,2023-02-17 03:25:00,C003028,Seasonal,IN,P002801,Automotive,Electronics,446.55,1,0,28.77,Card,Organic,N,2,Completed,446.55
O0001953,2023-10-08 05:12:00,C002787,Frequent,IN,P000003,Toys,STEM,783.89,2,0.1,29.32,Card,Organic,N,2,Completed,1411.0
O0001954,2023-02-27 10:49:00,C001231,High-Value,UK,P000816,Sports,Team Sports,1152.48,1,0,18.03,Card,Social,N,3,Completed,1152.48
O0001955,2023-06-02 07:09:00,C001040,Price-Sensitive,AU,P002477,Fashion,Men,132.37,1,0.1,9.48,Card,Direct,N,4,Cancelled,119.13
O0001956,2024-10-18 02:17:00,C000254,New,FR,P001087,Automotive,Tools,1043.53,3,0,23.83,Card,Paid Ads,N,2,Completed,3130.59
O0001957,2023-11-08 01:48:00,C001218,High-Value,US,P000935,Toys,Puzzles,143.63,1,0.1,30.29,BNPL,Social,N,0,Returned,129.27
O0001958,2024-11-28 18:24:00,C001234,New,CA,P001898,Toys,Action Figures,781.38,2,0.2,15.23,Card,Organic,N,7,Returned,1250.21
O0001959,2023-12-22 04:26:00,C001747,Price-Sensitive,UK,P002024,Home & Garden,Furniture,1236.83,1,0,10.34,Card,Email,N,1,Completed,1236.83
O0001960,2024-04-22 16:43:00,C004564,Price-Sensitive,FR,P000189,Electronics,Accessories,1477.43,1,0,8.06,PayPal,Organic,N,2,Completed,1477.43
O0001961,2023-09-26 14:25:00,C003874,Seasonal,DE,P002214,Electronics,Laptops,821.24,1,0,24.74,PayPal,Social,N,2,Completed,821.24
O0001962,2024-04-28 10:13:00,C000592,Price-Sensitive,IN,P002276,Sports,Cycling,543.06,1,0,27.2,PayPal,Organic,N,0,Completed,543.06
O0001963,2023-10-30 22:57:00,C000674,Frequent,UK,P002604,Sports,Fitness,1229.46,1,0.05,2.86,BNPL,Organic,N,6,Cancelled,1167.99
O0001964,2023-12-27 22:29:00,C002555,Frequent,CA,P002438,Sports,Fitness,1194.57,3,0,28.38,Card,Organic,N,3,Completed,3583.71
O0001965,2024-08-17 14:10:00,C005098,Seasonal,FR,P000378,Automotive,Accessories,42.6,1,0,27.71,Card,Organic,N,7,Completed,42.6
O0001966,2024-12-29 17:44:00,C002916,New,AU,P002174,Toys,STEM,787.62,1,0.05,17.91,Card,Direct,N,2,Completed,748.24
O0001967,2024-08-09 18:09:00,C004089,Price-Sensitive,CA,P000900,Automotive,Electronics,774.88,1,0,20.42,Card,Paid Ads,N,2,Completed,774.88
O0001968,2023-08-23 19:20:00,C002164,Price-Sensitive,DE,P001846,Electronics,Accessories,314.08,1,0,25.61,PayPal,Paid Ads,N,6,Completed,314.08
O0001969,2023-11-14 14:30:00,C005924,New,UK,P000074,Electronics,Audio,335.66,1,0.2,34.93,PayPal,Social,Y,7,Completed,268.53
O0001970,2023-05-23 05:54:00,C004503,New,US,P000496,Home & Garden,Furniture,873.64,4,0.2,29.97,Card,Paid Ads,N,4,Completed,2795.65
O0001971,2023-05-17 13:16:00,C005803,Price-Sensitive,FR,P000046,Sports,Outdoor,1359.93,2,0,22.53,Wire,Social,N,0,Cancelled,2719.86
O0001972,2024-02-15 21:25:00,C000266,New,FR,P000388,Beauty,Makeup,276.65,1,0,7.2,Card,Direct,N,1,Completed,276.65
O0001973,2024-06-17 21:19:00,C003548,Frequent,CA,P000485,Books,Non-Fiction,48.49,1,0,16.37,Card,Social,N,4,Completed,48.49
O0001974,2023-08-19 12:16:00,C005128,At-Risk,US,P002977,Fashion,Accessories,510.39,1,0,25.83,PayPal,Direct,N,4,Completed,510.39
O0001975,2024-09-29 07:31:00,C004701,Price-Sensitive,US,P000793,Sports,Cycling,1364.84,1,0.1,17.38,Card,Social,N,7,Completed,1228.36
O0001976,2024-08-04 06:23:00,C004580,Seasonal,CA,P001989,Books,Fiction,388.97,1,0.1,12.11,PayPal,Affiliate,Y,4,Completed,350.07
